,Prot,Sent,Group,N1,N2,Pred,Code,Sentence,subj_attention,obj_attention
482,3,61,2,P,P,S,S_P-P,Рассказы об авариях был приукрашен для усиления эмоционального напряжения.,"[0.25351178646087646, 0.0003530356043484062, 0.12265738099813461, 0.0009426506003364921, 0.02830526977777481, 0.04903511703014374, 0.06028860807418823, 0.0019564926624298096, 0.09284663200378418, 0.003563282545655966, 0.03804275766015053, 0.0087325070053339]","[0.00037269017775543034, 0.0003097947046626359, 0.0026225962210446596, 0.00017605675384402275, 0.02951379120349884, 0.09734684973955154, 0.001781186438165605, 0.000226589385420084, 0.01213455107063055, 0.0002396911004325375, 0.012279585003852844, 0.0014549335464835167]"
483,4,61,2,P,P,P,P_P-P,Рассказы об авариях были приукрашены для усиления эмоционального напряжения.,"[0.00406477740034461, 5.484971097757807e-06, 0.00014639488654211164, 1.2494532484197407e-06, 0.010224875062704086, 0.005645416211336851, 0.0254161786288023, 0.0001025887395371683, 0.09818947315216064, 0.0001063678864738904, 0.006539523135870695, 0.0008022634428925812]","[0.009079104289412498, 1.866342790890485e-05, 0.0007333014509640634, 0.015419832430779934, 0.02248859778046608, 0.1000588983297348, 0.010588730685412884, 0.0005292223650030792, 0.019071638584136963, 0.0003014813410118222, 0.004574178252369165, 0.000513969047460705]"
484,5,61,2,S,S,S,S_S-S,Рассказ об аварии был приукрашен для усиления эмоционального напряжения.,"[0.008686888962984085, 0.0019242902053520083, 0.0014807053375989199, 1.8977807485498488e-05, 0.026779871433973312, 0.010768682695925236, 0.0833929181098938, 0.0006942127365618944, 0.11595534533262253, 0.0005918669630773365, 0.015072064474225044, 0.006486464291810989]","[0.002319679129868746, 0.0030648575630038977, 0.003990269731730223, 7.736776024103165e-05, 0.04284201189875603, 0.054128360003232956, 0.007518140599131584, 0.0001543144608149305, 0.02179422788321972, 1.127813447965309e-05, 0.004397600889205933, 0.0015302993124350905]"
485,6,61,2,S,S,P,P_S-S,Рассказ об аварии были приукрашены для усиления эмоционального напряжения.,"[0.23820114135742188, 0.0016515949973836541, 0.12215307354927063, 0.0013609480811282992, 0.013659688644111156, 0.04924781620502472, 0.13377158343791962, 0.00527885602787137, 0.13568410277366638, 0.004440139047801495, 0.028413936495780945, 0.005667788442224264]","[0.0012450889917090535, 0.00019859170424751937, 0.0020763189531862736, 0.00011379530769772828, 0.030514739453792572, 0.06718286871910095, 0.003259469522163272, 0.0003042337775696069, 0.021633407101035118, 0.00022765334870200604, 0.005324654746800661, 0.001215434167534113]"
486,7,61,2,S,P,S,S_S-P,Рассказ об авариях был приукрашен для усиления эмоционального напряжения.,"[0.021755915135145187, 0.0027697498444467783, 0.0035408746916800737, 1.991377394006122e-05, 0.020698880776762962, 0.01944485493004322, 0.0915040597319603, 0.0009162483620457351, 0.11539952456951141, 0.0009300287929363549, 0.02025029808282852, 0.00997462309896946]","[0.028261816129088402, 0.0026001206133514643, 0.01439303532242775, 6.342411506921053e-05, 0.053072527050971985, 0.09636449813842773, 0.005522267892956734, 0.00020317145390436053, 0.024603262543678284, 3.543609636835754e-05, 0.0073480806313455105, 0.0027799273375421762]"
487,8,61,2,S,P,P,P_S-P,Рассказ об авариях были приукрашены для усиления эмоционального напряжения.,"[0.3078186810016632, 0.0028717347886413336, 0.05308961868286133, 0.0013428096426650882, 0.008113334886729717, 0.0293279979377985, 0.13711124658584595, 0.005703568924218416, 0.12270190566778183, 0.005332250613719225, 0.02987154759466648, 0.006428455468267202]","[0.003504065563902259, 0.00043171175639145076, 0.0019523331429809332, 0.00039490312337875366, 0.03237859159708023, 0.09571375697851181, 0.016126811504364014, 0.006291036028414965, 0.03835482895374298, 0.0030422790441662073, 0.007909740321338177, 0.001802446087822318]"
488,1,62,2,P,S,P,P_P-S,Репортажи для газеты были написаны после разрешения публичной огласки.,"[0.17896102368831635, 0.0040290444158017635, 0.0038387030363082886, 7.150465080485446e-06, 0.010089465416967869, 0.03564491495490074, 0.03503548726439476, 0.018680142238736153, 0.08544906228780746, 0.00037346043973229825, 0.021554917097091675, 0.018658336251974106]","[0.0005609986837953329, 0.0003100902831647545, 0.03144245222210884, 3.1524996302323416e-06, 0.11142157763242722, 0.017636271193623543, 0.0005421784007921815, 0.003258615965023637, 0.05632976070046425, 1.579813579155598e-05, 0.018560990691184998, 0.005201785359531641]"
489,2,62,2,P,P,S,S_P-P,Репортажи для газет был написан после разрешения публичной огласки.,"[0.270057737827301, 0.0025509954430162907, 0.11478570103645325, 0.0014230567030608654, 0.028579605743288994, 0.028802402317523956, 0.06068282574415207, 0.013332418166100979, 0.11923778057098389, 0.010382560081779957, 0.04346644878387451, 0.01160601805895567]","[0.00023963977582752705, 0.0011429920559749007, 0.0975533202290535, 0.0001737094862619415, 0.17213010787963867, 0.012166604399681091, 0.001698494772426784, 0.0015360390534624457, 0.03870441019535065, 0.0011940454132854939, 0.03281387314200401, 0.002894049510359764]"
490,3,62,2,P,P,P,P_P-P,Репортажи для газет были написаны после разрешения публичной огласки.,"[0.08070498704910278, 0.0032023403327912092, 0.0016446796944364905, 1.030218118103221e-05, 0.009219950996339321, 0.013804148882627487, 0.02688192017376423, 0.012366498820483685, 0.09934201091527939, 0.00016345591575372964, 0.015979008749127388, 0.01319751888513565]","[0.003453323384746909, 0.0004018102481495589, 0.019206367433071136, 1.1594492207223084e-05, 0.21078993380069733, 0.03582606092095375, 0.009336324408650398, 0.016343070194125175, 0.21334846317768097, 0.00032831457792781293, 0.055880915373563766, 0.009188458323478699]"
491,4,62,2,S,S,S,S_S-S,Репортаж для газеты был написан после разрешения публичной огласки.,"[0.03787250816822052, 0.01020657829940319, 0.00529530318453908, 3.2138403184944764e-05, 0.02251274697482586, 0.005428983364254236, 0.03906935453414917, 0.01174878142774105, 0.14750796556472778, 0.00045543868327513337, 0.03495783358812332, 0.010449300520122051]","[0.0014537664828822017, 0.0017161067808046937, 0.016169089823961258, 6.124151241237996e-06, 0.10872212052345276, 0.002636471064761281, 0.002083416096866131, 0.005238916724920273, 0.05375150963664055, 8.612804231233895e-05, 0.01735961250960827, 0.0025582138914614916]"
492,5,62,2,S,S,P,P_S-S,Репортаж для газеты были написаны после разрешения публичной огласки.,"[0.24278457462787628, 0.005361178889870644, 0.13431274890899658, 0.0003904243931174278, 0.023671796545386314, 0.017145508900284767, 0.05054086819291115, 0.008732283487915993, 0.09846184402704239, 0.0076796212233603, 0.038559604436159134, 0.009206833317875862]","[0.00041888642590492964, 0.00018199870828539133, 0.002464625984430313, 2.5188695872202516e-05, 0.08035609126091003, 0.00491371750831604, 0.0005487805465236306, 0.002241893671452999, 0.027600768953561783, 0.00030613073613494635, 0.015626270323991776, 0.003301671240478754]"
493,6,62,2,S,P,S,S_S-P,Репортаж для газет был написан после разрешения публичной огласки.,"[0.030086981132626534, 0.00878340657800436, 0.001904148026369512, 4.030002310173586e-05, 0.01275986060500145, 0.01067829504609108, 0.04795221984386444, 0.013444698415696621, 0.15525895357131958, 0.00045925399172119796, 0.034921228885650635, 0.01236933283507824]","[0.020955892279744148, 0.00395973538979888, 0.3058023154735565, 9.66709922067821e-05, 0.2996746897697449, 0.014981894753873348, 0.004442853853106499, 0.007659733761101961, 0.13539333641529083, 0.0008702853810973465, 0.03270378336310387, 0.004061006475239992]"
494,7,62,2,S,P,P,P_S-P,Репортаж для газет были написаны после разрешения публичной огласки.,"[0.25516027212142944, 0.0065215639770030975, 0.12480247020721436, 0.00044508397695608437, 0.02251301147043705, 0.02331874519586563, 0.06841649860143661, 0.012269229628145695, 0.10217376798391342, 0.00894129928201437, 0.03262260928750038, 0.010368342511355877]","[0.004568738862872124, 0.0017127422615885735, 0.0021676330361515284, 0.00015380684635601938, 0.15730834007263184, 0.012637902982532978, 0.002571132266893983, 0.011746306903660297, 0.08266512304544449, 0.0006719239754602313, 0.04050997272133827, 0.008459179662168026]"
495,8,62,2,P,S,S,S_P-S,Репортажи для газеты был написан после разрешения публичной огласки.,"[0.2764034867286682, 0.004592442885041237, 0.11862221360206604, 0.0016792621463537216, 0.028231225907802582, 0.027578527107834816, 0.050386879593133926, 0.014893293380737305, 0.10256322473287582, 0.00881264079362154, 0.040727224200963974, 0.013685997575521469]","[0.00030405764118768275, 0.0020719829481095076, 0.004862234462052584, 0.00014994340017437935, 0.07140783220529556, 0.01229056715965271, 0.0030592947732657194, 0.0012887599878013134, 0.0404231995344162, 0.0005471258773468435, 0.02185794524848461, 0.003154563717544079]"
496,1,63,2,P,P,S,S_P-P,Скандалы из-за статей был масштабным в глазах непосредственных участников.,"[0.23549607396125793, 0.006196650676429272, 0.1238563060760498, 0.0160671416670084, 0.027557728812098503, 0.0636652410030365, 0.0883757695555687, 0.029469721019268036, 0.10877743363380432, 0.016448339447379112, 0.06906066834926605, 0.04135964438319206]","[0.002683589467778802, 0.007035262417048216, 0.0017121866112574935, 0.001749998307786882, 0.0671902522444725, 0.07324021309614182, 0.03904881700873375, 0.003357516834512353, 0.025303272530436516, 0.0010155714116990566, 0.02915944717824459, 0.009063770063221455]"
497,2,63,2,P,P,P,P_P-P,Скандалы из-за статей были масштабными в глазах непосредственных участников.,"[0.04115372896194458, 0.0008767402614466846, 0.00045944636804051697, 0.004046810325235128, 0.007484886795282364, 0.045279666781425476, 0.10734466463327408, 0.008941857144236565, 0.11801763623952866, 0.0015533888945356011, 0.04103154316544533, 0.018190721049904823]","[0.008358173072338104, 0.000315638113534078, 0.0018964813789352775, 0.0011369953863322735, 0.09746865183115005, 0.11602591723203659, 0.03578707575798035, 0.001998528838157654, 0.06015155836939812, 0.000237498024944216, 0.014809496700763702, 0.005223780870437622]"
498,3,63,2,S,S,S,S_S-S,Скандал из-за статьи был масштабным в глазах непосредственных участников.,"[0.03339680656790733, 0.005374355707317591, 0.002224353374913335, 0.0035726046189665794, 0.017880311235785484, 0.025061866268515587, 0.042233508080244064, 0.0067569236271083355, 0.08412297070026398, 0.0005621169693768024, 0.0437992699444294, 0.020934807136654854]","[0.0026750771794468164, 0.0037546902894973755, 0.002337832935154438, 0.0012707881396636367, 0.08394032716751099, 0.07183542102575302, 0.023010024800896645, 0.0008584224269725382, 0.019465303048491478, 0.00010931331053143367, 0.011615580879151821, 0.008789666928350925]"
499,4,63,2,S,S,P,P_S-S,Скандал из-за статьи были масштабными в глазах непосредственных участников.,"[0.23791177570819855, 0.0014838729985058308, 0.0416284017264843, 0.012312953360378742, 0.00953935831785202, 0.06647755950689316, 0.09281337261199951, 0.012788943015038967, 0.10848486423492432, 0.01100763026624918, 0.05675087496638298, 0.010569152422249317]","[0.005423305556178093, 0.0003988263488281518, 0.003116366220638156, 0.002630111761391163, 0.0718512162566185, 0.0718529149889946, 0.04419780522584915, 0.0016624077688902617, 0.04654144123196602, 0.0005046917358413339, 0.01887422986328602, 0.006151899695396423]"
500,5,63,2,S,P,S,S_S-P,Скандал из-за статей был масштабным в глазах непосредственных участников.,"[0.03775939345359802, 0.005722146946936846, 0.002009049290791154, 0.002922664163634181, 0.01874099113047123, 0.031534090638160706, 0.04767242819070816, 0.005546271335333586, 0.08994293957948685, 0.00046375306556001306, 0.04341354966163635, 0.02542569488286972]","[0.004556013271212578, 0.0062871831469237804, 0.007656475063413382, 0.0016061760252341628, 0.10139135271310806, 0.05514475703239441, 0.027600206434726715, 0.002190834144130349, 0.022964095696806908, 9.921496530296281e-05, 0.014975356869399548, 0.011464379727840424]"
501,6,63,2,S,P,P,P_S-P,Скандал из-за статей были масштабными в глазах непосредственных участников.,"[0.27425259351730347, 0.0010352116078138351, 0.04676149785518646, 0.009582160972058773, 0.0073857964016497135, 0.07204107195138931, 0.11094758659601212, 0.010469481348991394, 0.08592197299003601, 0.0116587458178401, 0.06271190941333771, 0.013499210588634014]","[0.0035225229803472757, 0.0011206096969544888, 0.00209104479290545, 0.0023655532859265804, 0.0830632746219635, 0.0639851838350296, 0.09234736859798431, 0.048691604286432266, 0.11320368200540543, 0.0006564526120200753, 0.024157226085662842, 0.011509787291288376]"
502,7,63,2,P,S,S,S_P-S,Скандалы из-за статьи был масштабным в глазах непосредственных участников.,"[0.23407620191574097, 0.006957454141229391, 0.11436961591243744, 0.016888000071048737, 0.02188877761363983, 0.04904168099164963, 0.08568819612264633, 0.03333010897040367, 0.10291340947151184, 0.01584964618086815, 0.0677536278963089, 0.043282635509967804]","[0.0036393317859619856, 0.0074587673880159855, 0.0010596634820103645, 0.002459646202623844, 0.06919974833726883, 0.09496414661407471, 0.051446180790662766, 0.0027922354638576508, 0.031249502673745155, 0.001291443593800068, 0.023480860516428947, 0.010403551161289215]"
