,Prot,Sent,Group,N1,N2,Pred,Code,Sentence,subj_attention,obj_attention
436,5,55,2,S,P,S,S_S-P,Материал для крыш был бракованным из-за нарушения режима хранения.,"[0.0003739462699741125, 0.009272988885641098, 0.014186653308570385, 0.03624902293086052, 0.00475765485316515, 0.0018241889774799347, 0.00037856612470932305, 0.000914719479624182, 0.007937505841255188, 0.0022970375139266253, 0.006387216970324516, 0.007200492545962334]","[0.0005368438432924449, 0.0018133609555661678, 0.005965139716863632, 0.003419801825657487, 0.005500182043761015, 0.0013784345937892795, 0.00048785170656628907, 0.00040378794074058533, 0.0016197270015254617, 0.001604886376298964, 0.0007126540876924992, 0.0007350314408540726]"
437,6,55,2,S,P,P,P_S-P,Материал для крыш были бракованными из-за нарушения режима хранения.,"[0.00032609657500870526, 0.007669515907764435, 0.02945139817893505, 0.01761372946202755, 0.010421301238238811, 0.00265071471221745, 0.0001831481495173648, 0.000703966012224555, 0.004860973451286554, 0.002663973718881607, 0.003503866260871291, 0.003545197658240795]","[0.0004412913986016065, 0.003353849984705448, 0.005672043655067682, 0.004751588683575392, 0.0047209239564836025, 0.0014031039318069816, 0.000533468381036073, 0.0004797211440745741, 0.0022940346971154213, 0.0014970647171139717, 0.0004734666727017611, 0.001424910151399672]"
438,7,55,2,P,S,S,S_P-S,Материалы для крыши был бракованным из-за нарушения режима хранения.,"[0.0019894407596439123, 0.007534123957157135, 0.017062732949852943, 0.02059977874159813, 0.027926906943321228, 0.009102889336645603, 0.000982042052783072, 0.002324150176718831, 0.00606795446947217, 0.007190148811787367, 0.00405459338799119, 0.0036738805938512087]","[0.002320202300325036, 0.002069356618449092, 0.011775266379117966, 0.004209244158118963, 0.012247652746737003, 0.005595858674496412, 0.0027729228604584932, 0.0019964631646871567, 0.0008966478053480387, 0.005289505701512098, 0.0011440262896940112, 0.0006677185301668942]"
439,8,55,2,P,S,P,P_P-S,Материалы для крыши были бракованными из-за нарушения режима хранения.,"[0.0007227989262901247, 0.014782960526645184, 0.002425120212137699, 0.035571496933698654, 0.009488672949373722, 0.0018851481145247817, 0.000218596585909836, 0.0007807989022694528, 0.00963700283318758, 0.0023058715742081404, 0.005785810295492411, 0.004208484664559364]","[0.0005913105560466647, 0.0020649703219532967, 0.006805761251598597, 0.0044982959516346455, 0.0058215404860675335, 0.001584277837537229, 0.0006016860716044903, 0.0010319994762539864, 0.0014708425151184201, 0.0018319532973691821, 0.0004880753986071795, 0.000768706202507019]"
440,1,56,2,P,P,P,P_P-P,Моторы для лодок были заказаны с учётом пожеланий рыбаков.,"[0.00037167046684771776, 0.002874605590477586, 0.003862966550514102, 0.007617452647536993, 0.002330914605408907, 0.0036052241921424866, 0.0011738792527467012, 0.0006697262870147824, 0.007894420996308327, 0.00039074779488146305, 0.0012170035624876618, 0.002781660296022892]","[0.002390878973528743, 0.006145031191408634, 0.0017013412434607744, 0.0070147644728422165, 0.006870755925774574, 0.008317766711115837, 0.0022922446951270103, 0.0010821967152878642, 0.008587058633565903, 0.0012871621875092387, 0.0018503523897379637, 0.008400673046708107]"
441,2,56,2,S,S,S,S_S-S,Мотор для лодки был заказан с учётом пожеланий рыбаков.,"[0.004949596244841814, 0.009031711146235466, 0.02195427566766739, 0.006310603581368923, 0.010194565169513226, 0.01868826150894165, 0.0067563364282250404, 0.0017436534399166703, 0.012897361069917679, 0.0026822281070053577, 0.0031758653931319714, 0.0121187474578619]","[0.010199075564742088, 0.0048886616714298725, 0.00731842964887619, 0.01276390254497528, 0.009863745421171188, 0.015893368050456047, 0.006789859849959612, 0.0019175985362380743, 0.014650198630988598, 0.006398439407348633, 0.0039097825065255165, 0.005529305897653103]"
442,3,56,2,S,S,P,P_S-S,Мотор для лодки были заказаны с учётом пожеланий рыбаков.,"[0.00199840497225523, 0.011647213250398636, 0.010097614489495754, 0.01045743003487587, 0.015238944441080093, 0.036014605313539505, 0.003522837534546852, 0.0020654709078371525, 0.0033649317920207977, 0.003009901847690344, 0.005030838772654533, 0.006117381155490875]","[0.01347745954990387, 0.008358702063560486, 0.006898615509271622, 0.02292660064995289, 0.014515131711959839, 0.027499372139573097, 0.01764928549528122, 0.005532443057745695, 0.016625814139842987, 0.016549019142985344, 0.0069234916009008884, 0.018195951357483864]"
443,4,56,2,S,P,S,S_S-P,Мотор для лодок был заказан с учётом пожеланий рыбаков.,"[0.003470725379884243, 0.00881762895733118, 0.020990319550037384, 0.00538919772952795, 0.00814882293343544, 0.013230036944150925, 0.005339722614735365, 0.0019436103757470846, 0.013008015230298042, 0.002501067938283086, 0.002835805993527174, 0.010798081755638123]","[0.004159868694841862, 0.003661943832412362, 0.006274588871747255, 0.006897503510117531, 0.011110165156424046, 0.012779617682099342, 0.0037190585862845182, 0.0018527418142184615, 0.010112478397786617, 0.0042981309816241264, 0.002677262993529439, 0.004357994068413973]"
444,5,56,2,S,P,P,P_S-P,Мотор для лодок были заказаны с учётом пожеланий рыбаков.,"[0.0011892963666468859, 0.006849505938589573, 0.008660207502543926, 0.007500260602682829, 0.007963639684021473, 0.013068031519651413, 0.00231966283172369, 0.002364477375522256, 0.0027314319740980864, 0.0022116978652775288, 0.0026331222616136074, 0.003787100315093994]","[0.01335989497601986, 0.011387933045625687, 0.004406353458762169, 0.02129373513162136, 0.0160730741918087, 0.02106536366045475, 0.008030962198972702, 0.0053548915311694145, 0.0225543100386858, 0.009947553277015686, 0.006919296458363533, 0.03551472723484039]"
445,6,56,2,P,S,S,S_P-S,Моторы для лодки был заказан с учётом пожеланий рыбаков.,"[0.0033774729818105698, 0.004309062380343676, 0.015779728069901466, 0.009826643392443657, 0.027857165783643723, 0.02477983757853508, 0.011520667001605034, 0.0023454809561371803, 0.006026583723723888, 0.005858404561877251, 0.003444596892222762, 0.005602276884019375]","[0.01200111024081707, 0.011942550539970398, 0.007197046652436256, 0.01507339533418417, 0.01289542019367218, 0.02598283812403679, 0.025025606155395508, 0.002875175792723894, 0.004356311168521643, 0.009911693632602692, 0.004802946466952562, 0.005037766881287098]"
446,7,56,2,P,S,P,P_P-S,Моторы для лодки были заказаны с учётом пожеланий рыбаков.,"[0.00031290482729673386, 0.0027448704931885004, 0.003974315244704485, 0.006476136390119791, 0.0028378909919410944, 0.004435560666024685, 0.0012471426744014025, 0.0005773793673142791, 0.007426987402141094, 0.00045393366599455476, 0.0012004238087683916, 0.0023319004103541374]","[0.0023209024220705032, 0.0036158028524369, 0.0025974458549171686, 0.0071442462503910065, 0.004922002553939819, 0.007113107480108738, 0.004087916575372219, 0.0009505609050393105, 0.004106093663722277, 0.001895121531561017, 0.0015207198448479176, 0.002787485718727112]"
447,8,56,2,P,P,S,S_P-P,Моторы для лодок был заказан с учётом пожеланий рыбаков.,"[0.0034590219147503376, 0.004667303059250116, 0.016682881861925125, 0.013031858950853348, 0.023947592824697495, 0.020844340324401855, 0.00953100249171257, 0.0024586967192590237, 0.006611996330320835, 0.00511146429926157, 0.0037758350372314453, 0.006320130545645952]","[0.008395887911319733, 0.010069172829389572, 0.006088005844503641, 0.011021736077964306, 0.017079021781682968, 0.024131525307893753, 0.01613691821694374, 0.003450422314926982, 0.007224715780466795, 0.0068799639120697975, 0.0036632216069847345, 0.006673458032310009]"
448,1,57,2,S,S,S,S_S-S,Мяч для игры был разработан для детских дошкольных учреждений.,"[0.0032063419930636883, 0.003087716642767191, 0.023802263662219048, 0.003581325989216566, 0.008527369238436222, 0.0073480671271681786, 0.008203300647437572, 0.0010278566041961312, 0.014934560284018517, 0.002620147541165352, 0.0027922294102609158, 0.010374544188380241]","[0.003301716409623623, 0.007457614876329899, 0.024150032550096512, 0.009700117632746696, 0.006033721379935741, 0.0049808574840426445, 0.007634882349520922, 0.0020733503624796867, 0.02147752046585083, 0.0056867958046495914, 0.0068563176319003105, 0.020836522802710533]"
449,2,57,2,S,S,P,P_S-S,Мяч для игры были разработаны для детских дошкольных учреждений.,"[0.0006666937260888517, 0.004235916770994663, 0.0052830735221505165, 0.002027262933552265, 0.005639948882162571, 0.014478880912065506, 0.0036881188862025738, 0.0020917882211506367, 0.0010878505418077111, 0.0037536579184234142, 0.002372150542214513, 0.0025851507671177387]","[0.01384318433701992, 0.013475037179887295, 0.029586754739284515, 0.016497619450092316, 0.013916419818997383, 0.028851404786109924, 0.01645408570766449, 0.008508200757205486, 0.018452491611242294, 0.021345142275094986, 0.00449708104133606, 0.030801504850387573]"
450,3,57,2,S,P,S,S_S-P,Мяч для игр был разработан для детских дошкольных учреждений.,"[0.002883709967136383, 0.0029059159569442272, 0.02163241058588028, 0.0032704658806324005, 0.007020845543593168, 0.006919612176716328, 0.008725370280444622, 0.001211017370223999, 0.015676723793148994, 0.0026505545247346163, 0.0028539991471916437, 0.00909570511430502]","[0.001958125038072467, 0.003872248809784651, 0.013615015894174576, 0.005640128627419472, 0.00406899256631732, 0.004124539904296398, 0.006829556077718735, 0.002324305009096861, 0.016011027619242668, 0.004123047925531864, 0.004441837780177593, 0.011861907318234444]"
451,4,57,2,S,P,P,P_S-P,Мяч для игр были разработаны для детских дошкольных учреждений.,"[0.000493980071041733, 0.00467719929292798, 0.0037152059376239777, 0.002659532008692622, 0.0032686139456927776, 0.00840509682893753, 0.004457969218492508, 0.003015966387465596, 0.0012743842089548707, 0.002559068612754345, 0.0026223850436508656, 0.0018638018518686295]","[0.011209024116396904, 0.01771986298263073, 0.016150008887052536, 0.0171196386218071, 0.012746617197990417, 0.021945053711533546, 0.017320137470960617, 0.011775381863117218, 0.024539174512028694, 0.015184313990175724, 0.005940183065831661, 0.047884903848171234]"
452,5,57,2,P,S,S,S_P-S,Мячи для игры был разработан для детских дошкольных учреждений.,"[0.007263662293553352, 0.005292175803333521, 0.017669260501861572, 0.007344203535467386, 0.009874951094388962, 0.022343972697854042, 0.02222936600446701, 0.002689535263925791, 0.022800814360380173, 0.0075132157653570175, 0.004943308886140585, 0.01328712236136198]","[0.02133062481880188, 0.02716071531176567, 0.03702472895383835, 0.020687472075223923, 0.010742226615548134, 0.018430359661579132, 0.028424210846424103, 0.005479147657752037, 0.03569009527564049, 0.025066949427127838, 0.009776603430509567, 0.05143185332417488]"
453,6,57,2,P,S,P,P_P-S,Мячи для игры были разработаны для детских дошкольных учреждений.,"[0.001471817959100008, 0.004046585410833359, 0.010791902430355549, 0.011444639414548874, 0.0037452683318406343, 0.004804596770554781, 0.0038619088008999825, 0.0009187340619973838, 0.0165412575006485, 0.0012687355047091842, 0.0026685381308197975, 0.00626367935910821]","[0.004112542141228914, 0.007419492583721876, 0.022256694734096527, 0.01008928194642067, 0.006467831786721945, 0.004989718087017536, 0.005886211059987545, 0.0025804408360272646, 0.01301578525453806, 0.007726068142801523, 0.003577322931960225, 0.02443079650402069]"
454,7,57,2,P,P,S,S_P-P,Мячи для игр был разработан для детских дошкольных учреждений.,"[0.0070667266845703125, 0.005958474241197109, 0.02121921069920063, 0.009425951167941093, 0.0081888223066926, 0.02126891352236271, 0.024764934554696083, 0.0029339189641177654, 0.029049139469861984, 0.006661193445324898, 0.005302251782268286, 0.013527799397706985]","[0.013631847687065601, 0.017285365611314774, 0.012360166758298874, 0.011514149606227875, 0.0071742599830031395, 0.015305755659937859, 0.021617460995912552, 0.00515438336879015, 0.032334908843040466, 0.01690695993602276, 0.005924299359321594, 0.03338263928890228]"
455,8,57,2,P,P,P,P_P-P,Мячи для игр были разработаны для детских дошкольных учреждений.,"[0.0016596311470493674, 0.004736518021672964, 0.012123224325478077, 0.014365794137120247, 0.0035676092375069857, 0.004741956014186144, 0.004843678325414658, 0.0011789093259721994, 0.021742887794971466, 0.001409308286383748, 0.0035983379930257797, 0.006640668027102947]","[0.003571613458916545, 0.007750152610242367, 0.010556621477007866, 0.008862040936946869, 0.005613771732896566, 0.004691865295171738, 0.006508152466267347, 0.0034785750322043896, 0.015580696985125542, 0.005077154375612736, 0.003782709361985326, 0.02394871786236763]"
