,Prot,Sent,Group,N1,N2,Pred,Code,Sentence,subj_attention,obj_attention
478,7,60,2,S,S,P,P_S-S,Пропуск из-за травмы были согласованы с главным врачом команды.,"[0.025789756327867508, 0.0007699625566601753, 0.031779803335666656, 0.005266856402158737, 0.01363440789282322, 0.04812689125537872, 0.018138747662305832, 0.006929018534719944, 0.0008726956439204514, 0.0034432285465300083, 0.00021600602485705167, 0.0006864954484626651]","[0.0032799222972244024, 0.00013251483323983848, 0.010989423841238022, 0.0009076269925571978, 0.0030993593391031027, 0.0031771885696798563, 0.003732044016942382, 0.0006278951186686754, 0.00034332723589614034, 0.0007987594581209123, 0.00022288828040473163, 0.00028917344752699137]"
479,8,60,2,S,P,S,S_S-P,Пропуск из-за травм был согласован с главным врачом команды.,"[0.032816872000694275, 0.0008609592914581299, 0.055085908621549606, 0.01017644815146923, 0.01408274658024311, 0.05476982519030571, 0.03127579391002655, 0.011549297720193863, 0.0019235715735703707, 0.005715062841773033, 0.0011797727784141898, 0.0022203675471246243]","[0.0012089068768545985, 5.910178515478037e-05, 0.0071037388406693935, 0.0007073083543218672, 0.0015290629817172885, 0.0027830570470541716, 0.002448410727083683, 0.0007402206538245082, 0.0001903434458654374, 0.0010603736154735088, 0.0003032019012607634, 0.00014184648171067238]"
480,1,61,2,P,S,S,S_P-S,Рассказы об аварии был приукрашен для усиления эмоционального напряжения.,"[0.01281558908522129, 0.0003727054863702506, 0.014060510322451591, 0.01262734830379486, 0.011440977454185486, 0.08205120265483856, 0.007052002940326929, 0.012925487942993641, 0.0011672347318381071, 0.009481358341872692, 0.0004907666007056832, 0.006194719113409519]","[0.003987251315265894, 1.0868586286960635e-05, 0.0012448790948837996, 0.0002564301248639822, 0.00025161277153529227, 0.0009511243551969528, 0.002222699811682105, 0.00015041022561490536, 0.00178532674908638, 0.0017007212154567242, 5.029455860494636e-05, 0.0003447318449616432]"
481,2,61,2,P,S,P,P_P-S,Рассказы об аварии были приукрашены для усиления эмоционального напряжения.,"[0.013042096979916096, 0.0002998962008859962, 0.013157199136912823, 0.012798990122973919, 0.015206435695290565, 0.06504882127046585, 0.005357602145522833, 0.011817975901067257, 0.00167780218180269, 0.015771765261888504, 0.0004956318298354745, 0.004081939812749624]","[0.0059771123342216015, 3.0691207939526066e-05, 0.0024482058361172676, 0.0003517270088195801, 0.0004039366904180497, 0.0024713610764592886, 0.0031655163038522005, 0.00047968197031877935, 0.00148485426325351, 0.0017639168072491884, 6.505562487291172e-05, 0.00037444455665536225]"
482,3,61,2,P,P,S,S_P-P,Рассказы об авариях был приукрашен для усиления эмоционального напряжения.,"[0.010477563366293907, 0.0002735329617280513, 0.006310722790658474, 0.008920620195567608, 0.007489901036024094, 0.06345231086015701, 0.005703128408640623, 0.01042963843792677, 0.0008593873935751617, 0.00700774323195219, 0.0003905064077116549, 0.004920600447803736]","[0.0018530095694586635, 1.8521101083024405e-05, 0.0012325705029070377, 0.00027506015612743795, 0.000328552327118814, 0.0017449836013838649, 0.0013355138944461942, 0.00026760154287330806, 0.0035421312786638737, 0.0028328339103609324, 8.565896860091016e-05, 0.00048071908531710505]"
483,4,61,2,P,P,P,P_P-P,Рассказы об авариях были приукрашены для усиления эмоционального напряжения.,"[0.011394060216844082, 0.0003017997369170189, 0.00776189099997282, 0.011440896429121494, 0.011326638050377369, 0.05272544547915459, 0.004505922552198172, 0.009647269733250141, 0.0016935687744989991, 0.012615474872291088, 0.000476144632557407, 0.00352366641163826]","[0.004951652605086565, 5.278315438772552e-05, 0.0023329644463956356, 0.00029893231112509966, 0.0003767752496059984, 0.0026286067441105843, 0.0025122493971139193, 0.0005000511882826686, 0.004654332529753447, 0.0020779373589903116, 9.555162978358567e-05, 0.00045662757474929094]"
484,5,61,2,S,S,S,S_S-S,Рассказ об аварии был приукрашен для усиления эмоционального напряжения.,"[0.017724834382534027, 0.0007336502312682569, 0.010834554210305214, 0.015527491457760334, 0.011274455115199089, 0.0477057583630085, 0.00925698596984148, 0.005941023584455252, 0.0021371867042034864, 0.010155146941542625, 0.001006020582281053, 0.006095717661082745]","[0.005512381438165903, 1.7557238606968895e-05, 0.0008319842163473368, 0.000426509534008801, 0.0003228691057302058, 0.0019805924966931343, 0.003159929532557726, 0.00026155542582273483, 0.001819123630411923, 0.0009161940542981029, 6.535223656101152e-05, 0.0008120093261823058]"
485,6,61,2,S,S,P,P_S-S,Рассказ об аварии были приукрашены для усиления эмоционального напряжения.,"[0.012119947001338005, 0.0005158483400009573, 0.010450823232531548, 0.009141546674072742, 0.016645487397909164, 0.05522572249174118, 0.006026793736964464, 0.009628173895180225, 0.0010589964222162962, 0.010850274935364723, 0.0006095134885981679, 0.003407321171835065]","[0.004419378936290741, 2.427507752145175e-05, 0.001370275393128395, 0.00045213618432171643, 0.0004497593326959759, 0.0020088301971554756, 0.0037491328548640013, 0.00046033234684728086, 0.0009018537821248174, 0.0014092415804043412, 7.05237325746566e-05, 0.0004062265797983855]"
486,7,61,2,S,P,S,S_S-P,Рассказ об авариях был приукрашен для усиления эмоционального напряжения.,"[0.018288452178239822, 0.0006297461804933846, 0.007777275983244181, 0.013255951926112175, 0.00900335144251585, 0.04346855357289314, 0.0077474587596952915, 0.004914684221148491, 0.0019732918590307236, 0.008137389086186886, 0.0009084030753001571, 0.005856801755726337]","[0.002587738912552595, 3.284832928329706e-05, 0.0010054796002805233, 0.0005849922890774906, 0.0004050958377774805, 0.0030479312408715487, 0.0017585533205419779, 0.00038284066249616444, 0.0037045262288302183, 0.0011679022572934628, 0.00010518154158489779, 0.0010681780986487865]"
487,8,61,2,S,P,P,P_S-P,Рассказ об авариях были приукрашены для усиления эмоционального напряжения.,"[0.015286867506802082, 0.0005779852508567274, 0.009684627875685692, 0.010156145319342613, 0.01529556792229414, 0.05966712161898613, 0.006498360075056553, 0.009975500404834747, 0.0010107667185366154, 0.012400682084262371, 0.0007418155437335372, 0.004053106531500816]","[0.0037663241382688284, 4.9686976126395166e-05, 0.001270656124688685, 0.000514167477376759, 0.0004847038653679192, 0.002364545362070203, 0.002568434225395322, 0.0005687266238965094, 0.004663428757339716, 0.00147870066575706, 0.00013063875667285174, 0.0006094418931752443]"
488,1,62,2,P,S,P,P_P-S,Репортажи для газеты были написаны после разрешения публичной огласки.,"[0.002007937291637063, 0.0026086841244250536, 0.0032075592316687107, 0.00142485776450485, 0.014417197555303574, 0.013784672133624554, 0.0020033768378198147, 0.005057909060269594, 0.001688865595497191, 0.008852261118590832, 0.0010244919685646892, 0.001813594251871109]","[0.012867957353591919, 0.004757653921842575, 0.007158278021961451, 0.009147697128355503, 0.02395484782755375, 0.011425514705479145, 0.03681866452097893, 0.03183229640126228, 0.01742691546678543, 0.017673155292868614, 0.004874732811003923, 0.008042040280997753]"
489,2,62,2,P,P,S,S_P-P,Репортажи для газет был написан после разрешения публичной огласки.,"[0.0019000432221218944, 0.0007849017856642604, 0.001453332370147109, 0.0011392541928216815, 0.009736040607094765, 0.010937833227217197, 0.002187455305829644, 0.003989097662270069, 0.0004905722453258932, 0.004229686688631773, 0.0007237715763039887, 0.0008568374905735254]","[0.0007627084851264954, 0.000730760395526886, 0.0009889365173876286, 0.0008421360398642719, 0.003106535179540515, 0.011051413603127003, 0.005212539341300726, 0.0033774524927139282, 0.002128020627424121, 0.016181213781237602, 0.0005151323857717216, 0.0009575993753969669]"
490,3,62,2,P,P,P,P_P-P,Репортажи для газет были написаны после разрешения публичной огласки.,"[0.002776587614789605, 0.002869504736736417, 0.003237056778743863, 0.0017194299725815654, 0.013832121156156063, 0.012280406430363655, 0.0025985862594097853, 0.004683215636759996, 0.0018780024256557226, 0.006455752067267895, 0.0014957408420741558, 0.002235688967630267]","[0.002865386428311467, 0.002716698683798313, 0.004122836049646139, 0.0025301503483206034, 0.007470098789781332, 0.009561105631291866, 0.008003058843314648, 0.006433601025491953, 0.007803391665220261, 0.019583487883210182, 0.0027380099054425955, 0.006339038256555796]"
491,4,62,2,S,S,S,S_S-S,Репортаж для газеты был написан после разрешения публичной огласки.,"[0.002477695932611823, 0.0011770935961976647, 0.0021038081031292677, 0.00277088675647974, 0.02565596252679825, 0.015348133631050587, 0.0031332175713032484, 0.009184310212731361, 0.0012363070854917169, 0.0036832557525485754, 0.001909766811877489, 0.002660545287653804]","[0.006377114448696375, 0.0033651043195277452, 0.0034518924076110125, 0.004268318880349398, 0.012699756771326065, 0.011533167213201523, 0.022444574162364006, 0.02029726281762123, 0.013820658437907696, 0.010610616765916348, 0.002636725315824151, 0.007370895240455866]"
492,5,62,2,S,S,P,P_S-S,Репортаж для газеты были написаны после разрешения публичной огласки.,"[0.004179947543889284, 0.0008177155978046358, 0.003433364210650325, 0.0014035521307960153, 0.023010283708572388, 0.014888267032802105, 0.004155471455305815, 0.00761963939294219, 0.0003617139009293169, 0.005722317378968, 0.0009011760703288019, 0.001117423758842051]","[0.006966074462980032, 0.0038095952477306128, 0.005911427084356546, 0.006275284569710493, 0.02047610469162464, 0.009537674486637115, 0.0280438419431448, 0.024732889607548714, 0.012631106190383434, 0.016103753820061684, 0.004781298339366913, 0.0070217065513134]"
493,6,62,2,S,P,S,S_S-P,Репортаж для газет был написан после разрешения публичной огласки.,"[0.002659633057191968, 0.0010228975443169475, 0.002054099924862385, 0.0029168722685426474, 0.01875443570315838, 0.014643858186900616, 0.0030746820848435163, 0.007133830804377794, 0.0012910445220768452, 0.0025618011131882668, 0.002432167762890458, 0.00285239121876657]","[0.0016613774932920933, 0.0013765711337327957, 0.0012467913329601288, 0.0023810742422938347, 0.004350104834884405, 0.014441077597439289, 0.0046227178536355495, 0.007714756298810244, 0.0037678589578717947, 0.012885372154414654, 0.001568158739246428, 0.0017656823620200157]"
494,7,62,2,S,P,P,P_S-P,Репортаж для газет были написаны после разрешения публичной огласки.,"[0.004854416940361261, 0.0007139816298149526, 0.005289231892675161, 0.001387519878335297, 0.016195261850953102, 0.015308558940887451, 0.003860308090224862, 0.008630139753222466, 0.000548425829038024, 0.005103323142975569, 0.0014350541168823838, 0.0020594275556504726]","[0.002898347796872258, 0.003051341511309147, 0.003684460883960128, 0.0025026765652000904, 0.006838248576968908, 0.01049367431551218, 0.006897588726133108, 0.0085441367700696, 0.00827899482101202, 0.015788694843649864, 0.0037145160604268312, 0.005785878282040358]"
495,8,62,2,P,S,S,S_P-S,Репортажи для газеты был написан после разрешения публичной огласки.,"[0.0017841316293925047, 0.0009575363947078586, 0.0015733237378299236, 0.0010532083688303828, 0.012142847292125225, 0.0123500507324934, 0.002018340164795518, 0.005143468733876944, 0.0003403043083380908, 0.005494603421539068, 0.0005926467711105943, 0.0008355817990377545]","[0.006010590121150017, 0.0029743604827672243, 0.004317557904869318, 0.003734242869541049, 0.012611791491508484, 0.01184084638953209, 0.04119780659675598, 0.01492456067353487, 0.009879592806100845, 0.010885960422456264, 0.002099541714414954, 0.005776781588792801]"
496,1,63,2,P,P,S,S_P-P,Скандалы из-за статей был масштабным в глазах непосредственных участников.,"[0.00634097121655941, 0.0043605356477200985, 0.011383888311684132, 0.013411606661975384, 0.007575109601020813, 0.01689678430557251, 0.02249077893793583, 0.006641133222728968, 0.002233071019873023, 0.0040063983760774136, 0.00930129922926426, 0.013398165814578533]","[0.002819271758198738, 0.0009451252408325672, 0.006306723225861788, 0.0104049202054739, 0.00352666643448174, 0.009373732842504978, 0.013077645562589169, 0.003907421603798866, 0.0014874731423333287, 0.004414341412484646, 0.0020233297254890203, 0.0020349177066236734]"
497,2,63,2,P,P,P,P_P-P,Скандалы из-за статей были масштабными в глазах непосредственных участников.,"[0.0057440767996013165, 0.006976557429879904, 0.012660798616707325, 0.018159711733460426, 0.005740250926464796, 0.01898336410522461, 0.02172321081161499, 0.007149107288569212, 0.0019934808369725943, 0.0028346702456474304, 0.0023095381911844015, 0.013307451270520687]","[0.0031766744796186686, 0.0015025975881144404, 0.005202869419008493, 0.008699611760675907, 0.001376883708871901, 0.006942000240087509, 0.004398338962346315, 0.00293603353202343, 0.0006365083390846848, 0.0021318714134395123, 0.0008594855316914618, 0.0030531242955476046]"
